Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
G,Adam Hadwin (12472035),Adam Hadwin,12472035,G,7400,RBC Heritage,Golf,68.21
G,Ollie Schniederjans (12472036),Ollie Schniederjans,12472036,G,7400,RBC Heritage,Golf,49.38
G,Emiliano Grillo (12472037),Emiliano Grillo,12472037,G,7400,RBC Heritage,Golf,71.92
G,Daniel Berger (12472038),Daniel Berger,12472038,G,7400,RBC Heritage,Golf,53.5
G,Corey Conners (12472039),Corey Conners,12472039,G,7300,RBC Heritage,Golf,59.43
G,Bud Cauley (12472040),Bud Cauley,12472040,G,7300,RBC Heritage,Golf,57
G,Matt Wallace (12472041),Matt Wallace,12472041,G,7300,RBC Heritage,Golf,66.91
G,Keith Mitchell (12472042),Keith Mitchell,12472042,G,7300,RBC Heritage,Golf,69.27
G,Russell Henley (12472043),Russell Henley,12472043,G,7300,RBC Heritage,Golf,50.35
G,Luke Donald (12472044),Luke Donald,12472044,G,7200,RBC Heritage,Golf,41.83
G,Andrew Putnam (12472045),Andrew Putnam,12472045,G,7200,RBC Heritage,Golf,68.54
G,Beau Hossler (12472046),Beau Hossler,12472046,G,7200,RBC Heritage,Golf,59.61
G,Eddie Pepperell (12472047),Eddie Pepperell,12472047,G,7200,RBC Heritage,Golf,60.79
G,Kevin Streelman (12472048),Kevin Streelman,12472048,G,7200,RBC Heritage,Golf,50.57
G,Jonas Blixt (12472049),Jonas Blixt,12472049,G,7100,RBC Heritage,Golf,58.93
G,Chesson Hadley (12472050),Chesson Hadley,12472050,G,7100,RBC Heritage,Golf,56.14
G,Trey Mullinax (12472051),Trey Mullinax,12472051,G,7100,RBC Heritage,Golf,57.11
G,Adam Schenk (12472052),Adam Schenk,12472052,G,7100,RBC Heritage,Golf,66.32
G,Charl Schwartzel (12472053),Charl Schwartzel,12472053,G,7100,RBC Heritage,Golf,45.12
G,Danny Lee (12472054),Danny Lee,12472054,G,7100,RBC Heritage,Golf,65.19
G,Kyoung-Hoon Lee (12478028),Kyoung-Hoon Lee,12478028,G,7100,RBC Heritage,Golf,53.03
G,Martin Laird (12472055),Martin Laird,12472055,G,7000,RBC Heritage,Golf,57.46
G,Kelly Kraft (12472056),Kelly Kraft,12472056,G,7000,RBC Heritage,Golf,52.57
G,J.J. Spaun (12472057),J.J. Spaun,12472057,G,7000,RBC Heritage,Golf,58.36
G,Alexander Noren (12472058),Alexander Noren,12472058,G,7000,RBC Heritage,Golf,53.78
G,Ryan Palmer (12472059),Ryan Palmer,12472059,G,7000,RBC Heritage,Golf,68.8
G,Brian Harman (12472060),Brian Harman,12472060,G,7000,RBC Heritage,Golf,45.79
G,Martin Kaymer (12472061),Martin Kaymer,12472061,G,7000,RBC Heritage,Golf,59.11
G,Andrew Landry (12472062),Andrew Landry,12472062,G,6900,RBC Heritage,Golf,49.04
G,Joel Dahmen (12472063),Joel Dahmen,12472063,G,6900,RBC Heritage,Golf,63.44
G,Kevin Na (12472064),Kevin Na,12472064,G,6900,RBC Heritage,Golf,57.15
G,Mackenzie Hughes (12472065),Mackenzie Hughes,12472065,G,6900,RBC Heritage,Golf,49.58
G,Nick Taylor (12472066),Nick Taylor,12472066,G,6900,RBC Heritage,Golf,64.17
G,Bill Haas (12472067),Bill Haas,12472067,G,6900,RBC Heritage,Golf,53.04
G,Cheng-Tsung Pan (12472068),Cheng-Tsung Pan,12472068,G,6900,RBC Heritage,Golf,56.5
G,J.T. Poston (12472069),J.T. Poston,12472069,G,6800,RBC Heritage,Golf,66.7
G,Scott Stallings (12472070),Scott Stallings,12472070,G,6800,RBC Heritage,Golf,60.04
G,Jonathan Byrd (12472071),Jonathan Byrd,12472071,G,6800,RBC Heritage,Golf,72.5
G,Nick Watney (12472072),Nick Watney,12472072,G,6800,RBC Heritage,Golf,63.08
G,Chez Reavie (12472073),Chez Reavie,12472073,G,6800,RBC Heritage,Golf,70.46
G,Chris Kirk (12472074),Chris Kirk,12472074,G,6800,RBC Heritage,Golf,46.83
G,Brice Garnett (12472075),Brice Garnett,12472075,G,6800,RBC Heritage,Golf,54.23
G,Brian Stuard (12472076),Brian Stuard,12472076,G,6700,RBC Heritage,Golf,56.35
G,Patton Kizzire (12472077),Patton Kizzire,12472077,G,6700,RBC Heritage,Golf,63.15
G,Sam Ryder (12472078),Sam Ryder,12472078,G,6700,RBC Heritage,Golf,64.93
G,Brian Gay (12472079),Brian Gay,12472079,G,6700,RBC Heritage,Golf,66.33
G,Sam Burns (12472080),Sam Burns,12472080,G,6700,RBC Heritage,Golf,55.57
G,Peter Uihlein (12472081),Peter Uihlein,12472081,G,6700,RBC Heritage,Golf,50.3
G,Scott Piercy (12472082),Scott Piercy,12472082,G,6700,RBC Heritage,Golf,74.46
G,Austin Cook (12472083),Austin Cook,12472083,G,6600,RBC Heritage,Golf,51.73
G,Wyndham Clark (12472084),Wyndham Clark,12472084,G,6600,RBC Heritage,Golf,64.75
G,Whee Kim (12472085),Whee Kim,12472085,G,6600,RBC Heritage,Golf,47.14
G,John Augenstein (12472086),John Augenstein,12472086,G,6600,RBC Heritage,Golf,0
G,Danny Willett (12472087),Danny Willett,12472087,G,6600,RBC Heritage,Golf,48.65
G,Hudson Swafford (12472088),Hudson Swafford,12472088,G,6600,RBC Heritage,Golf,57.89
G,Ryan Armour (12472089),Ryan Armour,12472089,G,6600,RBC Heritage,Golf,58.3
G,Peter Malnati (12472131),Peter Malnati,12472131,G,6600,RBC Heritage,Golf,55.38
G,Cameron Champ (12472090),Cameron Champ,12472090,G,6500,RBC Heritage,Golf,70.27
G,Shane Lowry (12472091),Shane Lowry,12472091,G,6500,RBC Heritage,Golf,57
G,Michael Thompson (12472092),Michael Thompson,12472092,G,6500,RBC Heritage,Golf,65.36
G,Jason Dufner (12472093),Jason Dufner,12472093,G,6500,RBC Heritage,Golf,42.73
G,Sam Saunders (12472094),Sam Saunders,12472094,G,6500,RBC Heritage,Golf,50.71
G,Colt Knost (12472095),Colt Knost,12472095,G,6500,RBC Heritage,Golf,25.25
G,D.A. Points (12472096),D.A. Points,12472096,G,6500,RBC Heritage,Golf,34.29
G,Ted Potter (12472097),Ted Potter,12472097,G,6400,RBC Heritage,Golf,49.85
G,Alex Cejka (12472098),Alex Cejka,12472098,G,6400,RBC Heritage,Golf,39.5
G,Satoshi Kodaira (12472099),Satoshi Kodaira,12472099,G,6400,RBC Heritage,Golf,46.35
G,Rory Sabbatini (12472100),Rory Sabbatini,12472100,G,6400,RBC Heritage,Golf,63.12
G,Stewart Cink (12472101),Stewart Cink,12472101,G,6400,RBC Heritage,Golf,47.36
G,Vaughn Taylor (12472102),Vaughn Taylor,12472102,G,6400,RBC Heritage,Golf,58.77
G,Morgan Hoffmann (12472103),Morgan Hoffmann,12472103,G,6400,RBC Heritage,Golf,36.67
G,Denny McCarthy (12472132),Denny McCarthy,12472132,G,6400,RBC Heritage,Golf,57.89
G,Martin Trainer (12472104),Martin Trainer,12472104,G,6300,RBC Heritage,Golf,50.29
G,D.J. Trahan (12472105),D.J. Trahan,12472105,G,6300,RBC Heritage,Golf,72.36
G,Brandon Harkins (12472106),Brandon Harkins,12472106,G,6300,RBC Heritage,Golf,52.06
G,Richy Werenski (12472107),Richy Werenski,12472107,G,6300,RBC Heritage,Golf,60.14
G,Ray Franz (12472108),Ray Franz,12472108,G,6300,RBC Heritage,Golf,0
G,Harold Varner (12472109),Harold Varner,12472109,G,6300,RBC Heritage,Golf,61.97
G,Ernie Els (12472110),Ernie Els,12472110,G,6300,RBC Heritage,Golf,65.1
G,Chris Stroud (12472111),Chris Stroud,12472111,G,6200,RBC Heritage,Golf,51.77
G,Troy Merritt (12472112),Troy Merritt,12472112,G,6200,RBC Heritage,Golf,69.12
G,Jim Herman (12472113),Jim Herman,12472113,G,6200,RBC Heritage,Golf,35.5
G,Tom Hoge (12472114),Tom Hoge,12472114,G,6200,RBC Heritage,Golf,42.5
G,Scott Brown (12472115),Scott Brown,12472115,G,6200,RBC Heritage,Golf,55.27
G,Tyler Duncan (12472116),Tyler Duncan,12472116,G,6200,RBC Heritage,Golf,47.03
G,Boo Weekley (12472117),Boo Weekley,12472117,G,6100,RBC Heritage,Golf,73
G,Ryan Blaum (12472118),Ryan Blaum,12472118,G,6100,RBC Heritage,Golf,55.94
G,Davis Love (12472119),Davis Love,12472119,G,6100,RBC Heritage,Golf,58.38
G,Seamus Power (12472120),Seamus Power,12472120,G,6100,RBC Heritage,Golf,37.67
G,Roger Sloan (12472121),Roger Sloan,12472121,G,6100,RBC Heritage,Golf,56.43
G,Mark Anderson (12472122),Mark Anderson,12472122,G,6100,RBC Heritage,Golf,0
G,Ben Silverman (12472123),Ben Silverman,12472123,G,6100,RBC Heritage,Golf,51.79
G,Cody Gribble (12472124),Cody Gribble,12472124,G,6000,RBC Heritage,Golf,39.54
G,Anirban Lahiri (12472125),Anirban Lahiri,12472125,G,6000,RBC Heritage,Golf,50.46
G,Rod Pampling (12472126),Rod Pampling,12472126,G,6000,RBC Heritage,Golf,35
G,Harris English (12472127),Harris English,12472127,G,6000,RBC Heritage,Golf,56.5
G,K.J. Choi (12472128),K.J. Choi,12472128,G,6000,RBC Heritage,Golf,33.5
G,Michael Kim (12472129),Michael Kim,12472129,G,6000,RBC Heritage,Golf,35.57
G,Adam Long (12472130),Adam Long,12472130,G,6000,RBC Heritage,Golf,43.29
