Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
G,John Huh (12217247),John Huh,12217247,G,6200,THE PLAYERS Championship,Golf,41
G,Richy Werenski (12217248),Richy Werenski,12217248,G,6200,THE PLAYERS Championship,Golf,62.18
G,Bronson Burgoon (12217249),Bronson Burgoon,12217249,G,6200,THE PLAYERS Championship,Golf,45.5
G,Ryan Armour (12217250),Ryan Armour,12217250,G,6200,THE PLAYERS Championship,Golf,58.83
G,Dominic Bozzelli (12226794),Dominic Bozzelli,12226794,G,6200,THE PLAYERS Championship,Golf,67.95
G,Harris English (12217251),Harris English,12217251,G,6100,THE PLAYERS Championship,Golf,59.42
G,Troy Merritt (12217252),Troy Merritt,12217252,G,6100,THE PLAYERS Championship,Golf,73.93
G,Ollie Schniederjans (12217253),Ollie Schniederjans,12217253,G,6100,THE PLAYERS Championship,Golf,45.27
G,Brandon Harkins (12217254),Brandon Harkins,12217254,G,6100,THE PLAYERS Championship,Golf,53.88
G,Vijay Singh (12217255),Vijay Singh,12217255,G,6100,THE PLAYERS Championship,Golf,35.62
G,Nick Taylor (12217256),Nick Taylor,12217256,G,6100,THE PLAYERS Championship,Golf,61.62
G,Tom Hoge (12217257),Tom Hoge,12217257,G,6100,THE PLAYERS Championship,Golf,44.79
G,Brian Stuard (12217259),Brian Stuard,12217259,G,6100,THE PLAYERS Championship,Golf,56.96
G,Jhonattan Vegas (12217267),Jhonattan Vegas,12217267,G,6100,THE PLAYERS Championship,Golf,60.5
G,Alex Cejka (12217258),Alex Cejka,12217258,G,6000,THE PLAYERS Championship,Golf,42.85
G,Whee Kim (12217260),Whee Kim,12217260,G,6000,THE PLAYERS Championship,Golf,47.14
G,Satoshi Kodaira (12217261),Satoshi Kodaira,12217261,G,6000,THE PLAYERS Championship,Golf,47.9
G,Sung Kang (12217262),Sung Kang,12217262,G,6000,THE PLAYERS Championship,Golf,61.04
G,Brice Garnett (12217263),Brice Garnett,12217263,G,6000,THE PLAYERS Championship,Golf,55.04
G,Sam Saunders (12217264),Sam Saunders,12217264,G,6000,THE PLAYERS Championship,Golf,52.04
G,Grayson Murray (12217265),Grayson Murray,12217265,G,6000,THE PLAYERS Championship,Golf,44.65
G,Scott Langley (12217266),Scott Langley,12217266,G,6000,THE PLAYERS Championship,Golf,57.88
G,Trey Mullinax (12217268),Trey Mullinax,12217268,G,6000,THE PLAYERS Championship,Golf,59.8
