Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
G,Thorbjorn Olesen (12318834),Thorbjorn Olesen,12318834,G,7000,Masters Tournament,Golf,57.79
G,Charles Howell (12318835),Charles Howell,12318835,G,7000,Masters Tournament,Golf,85.46
G,Alexander Noren (12318836),Alexander Noren,12318836,G,6900,Masters Tournament,Golf,54.94
G,Danny Willett (12318837),Danny Willett,12318837,G,6900,Masters Tournament,Golf,51.17
G,Zach Johnson (12318838),Zach Johnson,12318838,G,6900,Masters Tournament,Golf,59.39
G,Keith Mitchell (12318839),Keith Mitchell,12318839,G,6800,Masters Tournament,Golf,69.17
G,Martin Kaymer (12318840),Martin Kaymer,12318840,G,6800,Masters Tournament,Golf,59.75
G,J.B. Holmes (12318841),J.B. Holmes,12318841,G,6800,Masters Tournament,Golf,63
G,Charley Hoffman (12318842),Charley Hoffman,12318842,G,6800,Masters Tournament,Golf,51.17
G,Kiradech Aphibarnrat (12318843),Kiradech Aphibarnrat,12318843,G,6700,Masters Tournament,Golf,52.4
G,Kyle Stanley (12318844),Kyle Stanley,12318844,G,6700,Masters Tournament,Golf,46.96
G,Kevin Kisner (12318845),Kevin Kisner,12318845,G,6700,Masters Tournament,Golf,69.45
G,Si Woo Kim (12318846),Si Woo Kim,12318846,G,6700,Masters Tournament,Golf,76.58
G,Shane Lowry (12419196),Shane Lowry,12419196,G,6700,Masters Tournament,Golf,63.67
G,Jimmy Walker (12318847),Jimmy Walker,12318847,G,6600,Masters Tournament,Golf,55.59
G,Andrew Landry (12318848),Andrew Landry,12318848,G,6600,Masters Tournament,Golf,47.81
G,Emiliano Grillo (12318849),Emiliano Grillo,12318849,G,6600,Masters Tournament,Golf,73.91
G,Aaron Wise (12318850),Aaron Wise,12318850,G,6600,Masters Tournament,Golf,61.83
G,Corey Conners (12419198),Corey Conners,12419198,G,6600,Masters Tournament,Golf,59
G,Kevin Na (12318851),Kevin Na,12318851,G,6500,Masters Tournament,Golf,56.56
G,Patton Kizzire (12318852),Patton Kizzire,12318852,G,6500,Masters Tournament,Golf,62.29
G,Bernhard Langer (12318853),Bernhard Langer,12318853,G,6500,Masters Tournament,Golf,0
G,Stewart Cink (12318854),Stewart Cink,12318854,G,6500,Masters Tournament,Golf,49.45
G,Kevin Tway (12318855),Kevin Tway,12318855,G,6400,Masters Tournament,Golf,51.92
G,Adam Long (12318856),Adam Long,12318856,G,6400,Masters Tournament,Golf,45.08
G,Lucas Bjerregaard (12318857),Lucas Bjerregaard,12318857,G,6400,Masters Tournament,Golf,59.5
G,Vijay Singh (12318858),Vijay Singh,12318858,G,6400,Masters Tournament,Golf,33.9
G,Michael Kim (12318859),Michael Kim,12318859,G,6300,Masters Tournament,Golf,36.89
G,Shugo Imahira (12318860),Shugo Imahira,12318860,G,6300,Masters Tournament,Golf,69.25
G,Satoshi Kodaira (12318861),Satoshi Kodaira,12318861,G,6300,Masters Tournament,Golf,46.33
G,Alvaro Ortiz (12318862),Alvaro Ortiz,12318862,G,6300,Masters Tournament,Golf,0
G,Justin Harding (12419197),Justin Harding,12419197,G,6300,Masters Tournament,Golf,77.62
G,Viktor Hovland (12318863),Viktor Hovland,12318863,G,6200,Masters Tournament,Golf,41.83
G,Trevor Immelman (12318865),Trevor Immelman,12318865,G,6200,Masters Tournament,Golf,32.07
G,Mark O'Meara (12318866),Mark O'Meara,12318866,G,6200,Masters Tournament,Golf,0
G,Fred Couples (12318867),Fred Couples,12318867,G,6200,Masters Tournament,Golf,45.5
G,Angel Cabrera (12318864),Angel Cabrera,12318864,G,6100,Masters Tournament,Golf,16.5
G,Jose Maria Olazabal (12318868),Jose Maria Olazabal,12318868,G,6100,Masters Tournament,Golf,21.25
G,Takumi Kanaya (12318869),Takumi Kanaya,12318869,G,6100,Masters Tournament,Golf,27.5
G,Devon Bling (12318870),Devon Bling,12318870,G,6100,Masters Tournament,Golf,0
G,Kevin O'Connell (12318871),Kevin O'Connell,12318871,G,6100,Masters Tournament,Golf,0
G,Sandy Lyle (12318872),Sandy Lyle,12318872,G,6000,Masters Tournament,Golf,0
G,Jovan Rebula (12318873),Jovan Rebula,12318873,G,6000,Masters Tournament,Golf,48.25
G,Mike Weir (12318874),Mike Weir,12318874,G,6000,Masters Tournament,Golf,42
G,Larry Mize (12318875),Larry Mize,12318875,G,6000,Masters Tournament,Golf,0
G,Ian Woosnam (12318876),Ian Woosnam,12318876,G,6000,Masters Tournament,Golf,0
