Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
G,Max Homa (12562486),Max Homa,12562486,G,6600,Wells Fargo Championship,Golf,50.46
G,Ted Potter Jr (12562487),Ted Potter Jr,12562487,G,6600,Wells Fargo Championship,Golf,50.04
G,Stephan Jaeger (12562488),Stephan Jaeger,12562488,G,6600,Wells Fargo Championship,Golf,48.9
G,Julian Etulain (12562489),Julian Etulain,12562489,G,6600,Wells Fargo Championship,Golf,56.85
G,Vaughn Taylor (12562490),Vaughn Taylor,12562490,G,6600,Wells Fargo Championship,Golf,56.53
G,Brandon Hagy (12562491),Brandon Hagy,12562491,G,6500,Wells Fargo Championship,Golf,34.28
G,Josh Teater (12562492),Josh Teater,12562492,G,6500,Wells Fargo Championship,Golf,46.08
G,Ben Silverman (12562493),Ben Silverman,12562493,G,6500,Wells Fargo Championship,Golf,51.85
G,Dominic Bozzelli (12562494),Dominic Bozzelli,12562494,G,6500,Wells Fargo Championship,Golf,65.17
G,Stewart Cink (12562495),Stewart Cink,12562495,G,6500,Wells Fargo Championship,Golf,45.83
G,Shawn Stefani (12562496),Shawn Stefani,12562496,G,6500,Wells Fargo Championship,Golf,47.93
G,Billy Hurley (12562497),Billy Hurley,12562497,G,6500,Wells Fargo Championship,Golf,49.25
G,Sepp Straka (12562498),Sepp Straka,12562498,G,6500,Wells Fargo Championship,Golf,50.25
G,Anirban Lahiri (12562499),Anirban Lahiri,12562499,G,6400,Wells Fargo Championship,Golf,48.46
G,Scott Langley (12562500),Scott Langley,12562500,G,6400,Wells Fargo Championship,Golf,52.25
G,Brady Schnell (12562501),Brady Schnell,12562501,G,6400,Wells Fargo Championship,Golf,41.82
G,Fredrik Jacobson (12562502),Fredrik Jacobson,12562502,G,6400,Wells Fargo Championship,Golf,40.86
G,Alex Prugh (12562503),Alex Prugh,12562503,G,6400,Wells Fargo Championship,Golf,47.11
G,Brice Garnett (12562504),Brice Garnett,12562504,G,6400,Wells Fargo Championship,Golf,52.31
G,Cameron Davis (12562505),Cameron Davis,12562505,G,6400,Wells Fargo Championship,Golf,51.47
G,Jim Knous (12562506),Jim Knous,12562506,G,6400,Wells Fargo Championship,Golf,50.81
G,Chip McDaniel (12568896),Chip McDaniel,12568896,G,6400,Wells Fargo Championship,Golf,74
G,Cody Gribble (12562507),Cody Gribble,12562507,G,6300,Wells Fargo Championship,Golf,40.36
G,Seth Reeves (12562508),Seth Reeves,12562508,G,6300,Wells Fargo Championship,Golf,52.07
G,Kyle Jones (12562509),Kyle Jones,12562509,G,6300,Wells Fargo Championship,Golf,39.87
G,John Chin (12562510),John Chin,12562510,G,6300,Wells Fargo Championship,Golf,45.09
G,Roberto Diaz (12562511),Roberto Diaz,12562511,G,6300,Wells Fargo Championship,Golf,49.62
G,Jose de Jesus Rodriguez (12562512),Jose de Jesus Rodriguez,12562512,G,6300,Wells Fargo Championship,Golf,50.04
G,Adam Svensson (12562513),Adam Svensson,12562513,G,6300,Wells Fargo Championship,Golf,51.71
G,Sang-Moon Bae (12562514),Sang-Moon Bae,12562514,G,6300,Wells Fargo Championship,Golf,41.75
G,Derek Fathauer (12568895),Derek Fathauer,12568895,G,6300,Wells Fargo Championship,Golf,54.42
G,Alvaro Ortiz (12562515),Alvaro Ortiz,12562515,G,6200,Wells Fargo Championship,Golf,72.5
G,Nicholas Lindheim (12562516),Nicholas Lindheim,12562516,G,6200,Wells Fargo Championship,Golf,44
G,Doc Redman (12562517),Doc Redman,12562517,G,6200,Wells Fargo Championship,Golf,0
G,Jim Herman (12562518),Jim Herman,12562518,G,6200,Wells Fargo Championship,Golf,34.96
G,Tyler Duncan (12562519),Tyler Duncan,12562519,G,6200,Wells Fargo Championship,Golf,45.36
G,Nate Lashley (12562520),Nate Lashley,12562520,G,6200,Wells Fargo Championship,Golf,65.25
G,Adam Long (12562521),Adam Long,12562521,G,6200,Wells Fargo Championship,Golf,42.23
G,Roger Sloan (12562522),Roger Sloan,12562522,G,6200,Wells Fargo Championship,Golf,53.81
G,Chris Thompson (12562523),Chris Thompson,12562523,G,6200,Wells Fargo Championship,Golf,40.83
G,Martin Piller (12572084),Martin Piller,12572084,G,6200,Wells Fargo Championship,Golf,58.14
G,Will MacKenzie (12562524),Will MacKenzie,12562524,G,6100,Wells Fargo Championship,Golf,38.17
G,John Senden (12562525),John Senden,12562525,G,6100,Wells Fargo Championship,Golf,42.5
G,Sebastian Munoz (12562526),Sebastian Munoz,12562526,G,6100,Wells Fargo Championship,Golf,52.54
G,Anders Albertson (12562527),Anders Albertson,12562527,G,6100,Wells Fargo Championship,Golf,47.93
G,Chad Collins (12562528),Chad Collins,12562528,G,6100,Wells Fargo Championship,Golf,46.33
G,J.J. Henry (12562529),J.J. Henry,12562529,G,6100,Wells Fargo Championship,Golf,36.25
G,Chase Wright (12562530),Chase Wright,12562530,G,6100,Wells Fargo Championship,Golf,47.17
G,Broc Everett (12562531),Broc Everett,12562531,G,6100,Wells Fargo Championship,Golf,38
G,Brendon Todd (12562532),Brendon Todd,12562532,G,6100,Wells Fargo Championship,Golf,67.5
G,Mathew Goggin (12568897),Mathew Goggin,12568897,G,6100,Wells Fargo Championship,Golf,60.5
G,Colt Knost (12562533),Colt Knost,12562533,G,6000,Wells Fargo Championship,Golf,26.5
G,Wes Roach (12562534),Wes Roach,12562534,G,6000,Wells Fargo Championship,Golf,50.45
G,Zack Sucher (12562535),Zack Sucher,12562535,G,6000,Wells Fargo Championship,Golf,0
G,Rod Pampling (12562536),Rod Pampling,12562536,G,6000,Wells Fargo Championship,Golf,33.58
G,Tom Hoge (12562537),Tom Hoge,12562537,G,6000,Wells Fargo Championship,Golf,41.18
G,Smylie Kaufman (12562538),Smylie Kaufman,12562538,G,6000,Wells Fargo Championship,Golf,40
G,Joey Garber (12562539),Joey Garber,12562539,G,6000,Wells Fargo Championship,Golf,38.14
G,Tom Lovelady (12562540),Tom Lovelady,12562540,G,6000,Wells Fargo Championship,Golf,53.08
G,Steve Scott (12562541),Steve Scott,12562541,G,6000,Wells Fargo Championship,Golf,0
G,Nathan Stamey (12568898),Nathan Stamey,12568898,G,6000,Wells Fargo Championship,Golf,0
G,Matthew Short (12568899),Matthew Short,12568899,G,6000,Wells Fargo Championship,Golf,0
