Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
G,Dustin Johnson (12271352),Dustin Johnson,12271352,G,11500,Valspar Championship,Golf,95.56
G,Jon Rahm (12271353),Jon Rahm,12271353,G,11000,Valspar Championship,Golf,93.06
G,Jason Day (12271354),Jason Day,12271354,G,10700,Valspar Championship,Golf,81.38
G,Webb Simpson (12271355),Webb Simpson,12271355,G,10400,Valspar Championship,Golf,83.21
G,Sergio Garcia (12271356),Sergio Garcia,12271356,G,10100,Valspar Championship,Golf,79.71
G,Gary Woodland (12271357),Gary Woodland,12271357,G,9900,Valspar Championship,Golf,91.62
G,Paul Casey (12271358),Paul Casey,12271358,G,9700,Valspar Championship,Golf,76.06
G,Patrick Reed (12271359),Patrick Reed,12271359,G,9500,Valspar Championship,Golf,75.77
G,Keegan Bradley (12271360),Keegan Bradley,12271360,G,9400,Valspar Championship,Golf,76.36
G,Louis Oosthuizen (12271361),Louis Oosthuizen,12271361,G,9300,Valspar Championship,Golf,78
G,Jim Furyk (12271362),Jim Furyk,12271362,G,9200,Valspar Championship,Golf,70.14
G,Henrik Stenson (12271363),Henrik Stenson,12271363,G,9100,Valspar Championship,Golf,48.21
G,Lucas Glover (12271364),Lucas Glover,12271364,G,9000,Valspar Championship,Golf,76.05
G,Bubba Watson (12271365),Bubba Watson,12271365,G,8900,Valspar Championship,Golf,70.5
G,Rafael Cabrera-Bello (12271366),Rafael Cabrera-Bello,12271366,G,8800,Valspar Championship,Golf,75.32
G,Ryan Moore (12271367),Ryan Moore,12271367,G,8700,Valspar Championship,Golf,62.35
G,Jason Kokrak (12271368),Jason Kokrak,12271368,G,8600,Valspar Championship,Golf,77.65
G,Kevin Kisner (12271369),Kevin Kisner,12271369,G,8500,Valspar Championship,Golf,69.78
G,Brandt Snedeker (12271370),Brandt Snedeker,12271370,G,8400,Valspar Championship,Golf,72.36
G,Adam Hadwin (12271371),Adam Hadwin,12271371,G,8300,Valspar Championship,Golf,71.77
G,Charl Schwartzel (12271372),Charl Schwartzel,12271372,G,8200,Valspar Championship,Golf,48.4
G,Russell Knox (12271373),Russell Knox,12271373,G,8100,Valspar Championship,Golf,67.1
G,Branden Grace (12271374),Branden Grace,12271374,G,8000,Valspar Championship,Golf,67.54
G,Tyrrell Hatton (12271375),Tyrrell Hatton,12271375,G,7900,Valspar Championship,Golf,61.67
G,J.T. Poston (12271376),J.T. Poston,12271376,G,7900,Valspar Championship,Golf,71.19
G,Russell Henley (12271377),Russell Henley,12271377,G,7800,Valspar Championship,Golf,49.54
G,Kevin Na (12271378),Kevin Na,12271378,G,7800,Valspar Championship,Golf,56.56
G,Sungjae Im (12271379),Sungjae Im,12271379,G,7700,Valspar Championship,Golf,68.73
G,Ollie Schniederjans (12271380),Ollie Schniederjans,12271380,G,7700,Valspar Championship,Golf,48.46
G,Michael Thompson (12271381),Michael Thompson,12271381,G,7600,Valspar Championship,Golf,69.7
G,Zach Johnson (12271382),Zach Johnson,12271382,G,7600,Valspar Championship,Golf,59.44
G,Graeme McDowell (12271383),Graeme McDowell,12271383,G,7500,Valspar Championship,Golf,63.69
G,Chris Kirk (12271384),Chris Kirk,12271384,G,7500,Valspar Championship,Golf,50.65
G,Chesson Hadley (12271385),Chesson Hadley,12271385,G,7500,Valspar Championship,Golf,59.71
G,Kevin Streelman (12271386),Kevin Streelman,12271386,G,7400,Valspar Championship,Golf,49.42
G,Steve Stricker (12271387),Steve Stricker,12271387,G,7400,Valspar Championship,Golf,43.12
G,Joel Dahmen (12271388),Joel Dahmen,12271388,G,7400,Valspar Championship,Golf,61.92
G,Sam Ryder (12271389),Sam Ryder,12271389,G,7300,Valspar Championship,Golf,67.04
G,Nick Taylor (12271390),Nick Taylor,12271390,G,7300,Valspar Championship,Golf,63.5
G,Danny Lee (12271391),Danny Lee,12271391,G,7300,Valspar Championship,Golf,62.77
G,Chez Reavie (12271392),Chez Reavie,12271392,G,7300,Valspar Championship,Golf,74.29
G,Nick Watney (12271393),Nick Watney,12271393,G,7200,Valspar Championship,Golf,66.5
G,Sung Kang (12271394),Sung Kang,12271394,G,7200,Valspar Championship,Golf,62.08
G,Beau Hossler (12271395),Beau Hossler,12271395,G,7200,Valspar Championship,Golf,62.54
G,Joaquin Niemann (12271396),Joaquin Niemann,12271396,G,7200,Valspar Championship,Golf,61.23
G,Bud Cauley (12271397),Bud Cauley,12271397,G,7200,Valspar Championship,Golf,62.64
G,Dylan Frittelli (12271398),Dylan Frittelli,12271398,G,7100,Valspar Championship,Golf,61.04
G,Trey Mullinax (12271399),Trey Mullinax,12271399,G,7100,Valspar Championship,Golf,56.96
G,Sam Burns (12271400),Sam Burns,12271400,G,7100,Valspar Championship,Golf,50.75
G,Denny McCarthy (12271401),Denny McCarthy,12271401,G,7100,Valspar Championship,Golf,57.36
G,Roberto Castro (12271402),Roberto Castro,12271402,G,7100,Valspar Championship,Golf,69.5
G,Brian Gay (12271403),Brian Gay,12271403,G,7100,Valspar Championship,Golf,69.42
G,Charley Hoffman (12271404),Charley Hoffman,12271404,G,7000,Valspar Championship,Golf,43.45
G,Stewart Cink (12271405),Stewart Cink,12271405,G,7000,Valspar Championship,Golf,52.5
G,Cheng-Tsung Pan (12271406),Cheng-Tsung Pan,12271406,G,7000,Valspar Championship,Golf,59.42
G,Austin Cook (12271407),Austin Cook,12271407,G,7000,Valspar Championship,Golf,51.5
G,Roger Sloan (12271408),Roger Sloan,12271408,G,7000,Valspar Championship,Golf,60.67
G,Brian Harman (12271409),Brian Harman,12271409,G,7000,Valspar Championship,Golf,49.71
G,Ryan Armour (12271410),Ryan Armour,12271410,G,6900,Valspar Championship,Golf,56.35
G,Hudson Swafford (12271411),Hudson Swafford,12271411,G,6900,Valspar Championship,Golf,67.5
G,Scott Stallings (12271412),Scott Stallings,12271412,G,6900,Valspar Championship,Golf,56.82
G,Jason Dufner (12271413),Jason Dufner,12271413,G,6900,Valspar Championship,Golf,44.5
G,Adam Schenk (12271414),Adam Schenk,12271414,G,6900,Valspar Championship,Golf,67.43
G,Wyndham Clark (12271415),Wyndham Clark,12271415,G,6900,Valspar Championship,Golf,64
G,Rory Sabbatini (12271416),Rory Sabbatini,12271416,G,6900,Valspar Championship,Golf,61.3
G,Richy Werenski (12271417),Richy Werenski,12271417,G,6800,Valspar Championship,Golf,62.71
G,Cameron Davis (12271418),Cameron Davis,12271418,G,6800,Valspar Championship,Golf,57.96
G,Sean O'Hair (12271419),Sean O'Hair,12271419,G,6800,Valspar Championship,Golf,43.61
G,Vaughn Taylor (12271420),Vaughn Taylor,12271420,G,6800,Valspar Championship,Golf,59.65
G,Patrick Rodgers (12271421),Patrick Rodgers,12271421,G,6800,Valspar Championship,Golf,57
G,Harris English (12271422),Harris English,12271422,G,6800,Valspar Championship,Golf,57.23
G,Carlos Ortiz (12271423),Carlos Ortiz,12271423,G,6800,Valspar Championship,Golf,55.08
G,David Hearn (12275360),David Hearn,12275360,G,6800,Valspar Championship,Golf,51.06
G,Matt Jones (12271424),Matt Jones,12271424,G,6700,Valspar Championship,Golf,56.23
G,Robert Streb (12271425),Robert Streb,12271425,G,6700,Valspar Championship,Golf,49.73
G,Kelly Kraft (12271426),Kelly Kraft,12271426,G,6700,Valspar Championship,Golf,50.71
G,Harold Varner (12271427),Harold Varner,12271427,G,6700,Valspar Championship,Golf,61.88
G,Danny Willett (12271428),Danny Willett,12271428,G,6700,Valspar Championship,Golf,50.31
G,Kyoung-Hoon Lee (12271429),Kyoung-Hoon Lee,12271429,G,6700,Valspar Championship,Golf,52.19
G,Bill Haas (12271430),Bill Haas,12271430,G,6700,Valspar Championship,Golf,51.7
G,Brendan Steele (12271431),Brendan Steele,12271431,G,6700,Valspar Championship,Golf,47.5
G,Sang-Moon Bae (12275357),Sang-Moon Bae,12275357,G,6700,Valspar Championship,Golf,41.35
G,Adam Svensson (12271432),Adam Svensson,12271432,G,6600,Valspar Championship,Golf,56.09
G,Brandon Harkins (12271433),Brandon Harkins,12271433,G,6600,Valspar Championship,Golf,52.19
G,Anirban Lahiri (12271434),Anirban Lahiri,12271434,G,6600,Valspar Championship,Golf,52.55
G,Patton Kizzire (12271435),Patton Kizzire,12271435,G,6600,Valspar Championship,Golf,64.14
G,Jose de Jesus Rodriguez (12271436),Jose de Jesus Rodriguez,12271436,G,6600,Valspar Championship,Golf,52.32
G,Tom Hoge (12271437),Tom Hoge,12271437,G,6600,Valspar Championship,Golf,46.47
G,Luke Donald (12271438),Luke Donald,12271438,G,6600,Valspar Championship,Golf,24
G,Andrew Landry (12271439),Andrew Landry,12271439,G,6600,Valspar Championship,Golf,49.41
G,Cameron Tringale (12271440),Cameron Tringale,12271440,G,6500,Valspar Championship,Golf,58.06
G,Stephan Jaeger (12271441),Stephan Jaeger,12271441,G,6500,Valspar Championship,Golf,51
G,Dylan Meyer (12271442),Dylan Meyer,12271442,G,6500,Valspar Championship,Golf,62.75
G,J.J. Spaun (12271443),J.J. Spaun,12271443,G,6500,Valspar Championship,Golf,61.04
G,Kevin Tway (12271444),Kevin Tway,12271444,G,6500,Valspar Championship,Golf,56.68
G,Scott Langley (12271445),Scott Langley,12271445,G,6500,Valspar Championship,Golf,58.23
G,John Huh (12271446),John Huh,12271446,G,6500,Valspar Championship,Golf,39.85
G,Peter Malnati (12271447),Peter Malnati,12271447,G,6500,Valspar Championship,Golf,53.55
G,Roberto Diaz (12275359),Roberto Diaz,12275359,G,6500,Valspar Championship,Golf,46.44
G,Brice Garnett (12271448),Brice Garnett,12271448,G,6400,Valspar Championship,Golf,56.46
G,Morgan Hoffmann (12271449),Morgan Hoffmann,12271449,G,6400,Valspar Championship,Golf,29.38
G,Kramer Hickok (12271450),Kramer Hickok,12271450,G,6400,Valspar Championship,Golf,50.54
G,Sebastian Munoz (12271451),Sebastian Munoz,12271451,G,6400,Valspar Championship,Golf,60.86
G,Peter Uihlein (12271452),Peter Uihlein,12271452,G,6400,Valspar Championship,Golf,50.38
G,Brian Stuard (12271453),Brian Stuard,12271453,G,6400,Valspar Championship,Golf,54.68
G,Martin Trainer (12271454),Martin Trainer,12271454,G,6400,Valspar Championship,Golf,52.12
G,Hunter Mahan (12271455),Hunter Mahan,12271455,G,6400,Valspar Championship,Golf,51.17
G,Sam Saunders (12271456),Sam Saunders,12271456,G,6300,Valspar Championship,Golf,49.42
G,Tyler Duncan (12271457),Tyler Duncan,12271457,G,6300,Valspar Championship,Golf,49.07
G,Seamus Power (12271458),Seamus Power,12271458,G,6300,Valspar Championship,Golf,36.33
G,Chase Wright (12271459),Chase Wright,12271459,G,6300,Valspar Championship,Golf,51.62
G,Julian Etulain (12271460),Julian Etulain,12271460,G,6300,Valspar Championship,Golf,57.45
G,Ryan Blaum (12271461),Ryan Blaum,12271461,G,6300,Valspar Championship,Golf,58.39
G,Joey Garber (12271462),Joey Garber,12271462,G,6300,Valspar Championship,Golf,37.89
G,Scott Brown (12271463),Scott Brown,12271463,G,6300,Valspar Championship,Golf,55.31
G,Max Homa (12271464),Max Homa,12271464,G,6300,Valspar Championship,Golf,50.27
G,Chris Stroud (12271465),Chris Stroud,12271465,G,6200,Valspar Championship,Golf,47.6
G,Jim Knous (12271466),Jim Knous,12271466,G,6200,Valspar Championship,Golf,49.7
G,Grayson Murray (12271467),Grayson Murray,12271467,G,6200,Valspar Championship,Golf,42.82
G,Ryan Vermeer (12271468),Ryan Vermeer,12271468,G,6200,Valspar Championship,Golf,11
G,John Senden (12271469),John Senden,12271469,G,6200,Valspar Championship,Golf,46
G,Jonas Blixt (12271470),Jonas Blixt,12271470,G,6200,Valspar Championship,Golf,56.32
G,Brandon Hagy (12271471),Brandon Hagy,12271471,G,6200,Valspar Championship,Golf,37.86
G,Billy Hurley (12271472),Billy Hurley,12271472,G,6200,Valspar Championship,Golf,61.25
G,Sepp Straka (12271473),Sepp Straka,12271473,G,6200,Valspar Championship,Golf,47.61
G,D.A. Points (12271474),D.A. Points,12271474,G,6100,Valspar Championship,Golf,39.56
G,K.J. Choi (12271475),K.J. Choi,12271475,G,6100,Valspar Championship,Golf,23.25
G,Mackenzie Hughes (12271476),Mackenzie Hughes,12271476,G,6100,Valspar Championship,Golf,39.5
G,Fredrik Jacobson (12271477),Fredrik Jacobson,12271477,G,6100,Valspar Championship,Golf,41.06
G,Hank Lebioda (12271478),Hank Lebioda,12271478,G,6100,Valspar Championship,Golf,57.72
G,Ted Potter (12271479),Ted Potter,12271479,G,6100,Valspar Championship,Golf,53.82
G,Kenny Perry (12271480),Kenny Perry,12271480,G,6100,Valspar Championship,Golf,28.88
G,Kyle Jones (12271481),Kyle Jones,12271481,G,6100,Valspar Championship,Golf,40.21
G,Rod Perry (12271482),Rod Perry,12271482,G,6100,Valspar Championship,Golf,12.5
G,Cody Gribble (12271483),Cody Gribble,12271483,G,6000,Valspar Championship,Golf,42.46
G,Akshay Bhatia (12271484),Akshay Bhatia,12271484,G,6000,Valspar Championship,Golf,0
G,Rod Pampling (12271485),Rod Pampling,12271485,G,6000,Valspar Championship,Golf,37.61
G,Satoshi Kodaira (12271486),Satoshi Kodaira,12271486,G,6000,Valspar Championship,Golf,45.54
G,Alex Cejka (12271487),Alex Cejka,12271487,G,6000,Valspar Championship,Golf,41.36
G,Michael Kim (12271488),Michael Kim,12271488,G,6000,Valspar Championship,Golf,38.15
G,Seth Reeves (12271489),Seth Reeves,12271489,G,6000,Valspar Championship,Golf,53.27
G,Austin Connelly (12271490),Austin Connelly,12271490,G,6000,Valspar Championship,Golf,57.17
G,Jim Herman (12271491),Jim Herman,12271491,G,6000,Valspar Championship,Golf,35.33
G,Brian Davis (12275358),Brian Davis,12275358,G,6000,Valspar Championship,Golf,39.17
