Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
F,Shane Burgos (13661960),Shane Burgos,13661960,F,9300,Amirkhani@Burgos 11/02/2019 06:30PM ET,Burgos,89.5
F,Kelvin Gastelum (13661950),Kelvin Gastelum,13661950,F,9200,Gastelum@Till 11/02/2019 06:30PM ET,Gastelum,80.47
F,Gregor Gillespie (13661962),Gregor Gillespie,13661962,F,9100,Gillespie@Lee 11/02/2019 06:30PM ET,Gillespie,125.25
F,Johnny Walker (13661946),Johnny Walker,13661946,F,9000,Anderson@Walker 11/02/2019 06:30PM ET,Walker,103.5
F,Katlyn Chookagian (13661948),Katlyn Chookagian,13661948,F,8900,Chookagian@Maia 11/02/2019 06:30PM ET,Chookagian,54.93
F,Jorge Masvidal (13661952),Jorge Masvidal,13661952,F,8800,Diaz@Masvidal 11/02/2019 06:30PM ET,Masvidal,73.44
F,Jairzinho Rozenstruik (13661958),Jairzinho Rozenstruik,13661958,F,8700,Arlovski@Rozenstruik 11/02/2019 06:30PM ET,Rozenstruik,98.25
F,Hakeem Dawodu (13661956),Hakeem Dawodu,13661956,F,8600,Arce@Dawodu 11/02/2019 06:30PM ET,Dawodu,61.38
F,Stephen Thompson (13661954),Stephen Thompson,13661954,F,8500,Luque@Thompson 11/02/2019 06:30PM ET,Thompson,73.07
F,Lyman Good (13661964),Lyman Good,13661964,F,8400,Good@Rencountre 11/02/2019 06:30PM ET,Good,65
F,Edmen Shahbazyan (13661966),Edmen Shahbazyan,13661966,F,8300,Shahbazyan@Tavares 11/02/2019 06:30PM ET,Shahbazyan,101.33
F,Blagoy Ivanov (13661944),Blagoy Ivanov,13661944,F,8200,Ivanov@Lewis 11/02/2019 06:30PM ET,Ivanov,59.33
F,Derrick Lewis (13661945),Derrick Lewis,13661945,F,8000,Ivanov@Lewis 11/02/2019 06:30PM ET,Lewis,63.59
F,Brad Tavares (13661967),Brad Tavares,13661967,F,7900,Shahbazyan@Tavares 11/02/2019 06:30PM ET,Tavares,54.71
F,Chance Rencountre (13661965),Chance Rencountre,13661965,F,7800,Good@Rencountre 11/02/2019 06:30PM ET,Rencountre,56
F,Vicente Luque (13661955),Vicente Luque,13661955,F,7700,Luque@Thompson 11/02/2019 06:30PM ET,Luque,94.08
F,Julio Arce (13661957),Julio Arce,13661957,F,7600,Arce@Dawodu 11/02/2019 06:30PM ET,Arce,66.6
F,Andrei Arlovski (13661959),Andrei Arlovski,13661959,F,7500,Arlovski@Rozenstruik 11/02/2019 06:30PM ET,Arlovski,59.53
F,Nate Diaz (13661953),Nate Diaz,13661953,F,7400,Diaz@Masvidal 11/02/2019 06:30PM ET,Diaz,77.04
F,Jennifer Maia (13661949),Jennifer Maia,13661949,F,7300,Chookagian@Maia 11/02/2019 06:30PM ET,Maia,50.83
F,Corey Anderson (13661947),Corey Anderson,13661947,F,7200,Anderson@Walker 11/02/2019 06:30PM ET,Anderson,82.77
F,Kevin Lee (13661963),Kevin Lee,13661963,F,7100,Gillespie@Lee 11/02/2019 06:30PM ET,Lee,85.27
F,Darren Till (13661951),Darren Till,13661951,F,7000,Gastelum@Till 11/02/2019 06:30PM ET,Till,55.19
F,Makwan Amirkhani (13661961),Makwan Amirkhani,13661961,F,6900,Amirkhani@Burgos 11/02/2019 06:30PM ET,Amirkhani,84.08
