Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
G,Ollie Schniederjans (12146112),Ollie Schniederjans,12146112,G,6900,The Honda Classic,Golf,48.82
G,Austin Cook (12146113),Austin Cook,12146113,G,6900,The Honda Classic,Golf,61.33
G,Roberto Castro (12146114),Roberto Castro,12146114,G,6800,The Honda Classic,Golf,70.19
G,Sepp Straka (12146115),Sepp Straka,12146115,G,6800,The Honda Classic,Golf,51.12
G,Anders Albertson (12146116),Anders Albertson,12146116,G,6800,The Honda Classic,Golf,57.65
G,Scott Langley (12146117),Scott Langley,12146117,G,6800,The Honda Classic,Golf,65.3
G,Jhonattan Vegas (12146118),Jhonattan Vegas,12146118,G,6800,The Honda Classic,Golf,58.88
G,Curtis Luck (12146119),Curtis Luck,12146119,G,6800,The Honda Classic,Golf,46.1
G,Sam Burns (12146120),Sam Burns,12146120,G,6800,The Honda Classic,Golf,52
G,Stewart Cink (12146121),Stewart Cink,12146121,G,6800,The Honda Classic,Golf,62.58
G,Bill Haas (12146122),Bill Haas,12146122,G,6700,The Honda Classic,Golf,57.06
G,Ryan Armour (12146123),Ryan Armour,12146123,G,6700,The Honda Classic,Golf,62
G,Satoshi Kodaira (12146124),Satoshi Kodaira,12146124,G,6700,The Honda Classic,Golf,51.39
G,Jose de Jesus Rodriguez (12146125),Jose de Jesus Rodriguez,12146125,G,6700,The Honda Classic,Golf,55.7
G,Peter Uihlein (12146126),Peter Uihlein,12146126,G,6700,The Honda Classic,Golf,56.7
G,Kevin Streelman (12146127),Kevin Streelman,12146127,G,6700,The Honda Classic,Golf,51.9
G,Vaughn Taylor (12146128),Vaughn Taylor,12146128,G,6700,The Honda Classic,Golf,61.45
G,Keith Mitchell (12146129),Keith Mitchell,12146129,G,6700,The Honda Classic,Golf,62.44
G,Alex Prugh (12146130),Alex Prugh,12146130,G,6600,The Honda Classic,Golf,52.2
G,Hunter Mahan (12146131),Hunter Mahan,12146131,G,6600,The Honda Classic,Golf,52.3
G,Ernie Els (12146132),Ernie Els,12146132,G,6600,The Honda Classic,Golf,68.32
G,Tom Hoge (12146133),Tom Hoge,12146133,G,6600,The Honda Classic,Golf,46.35
G,Roger Sloan (12146134),Roger Sloan,12146134,G,6600,The Honda Classic,Golf,58.15
